,Tweets
558,"@saffyishere @IpseDixitCicero Some, not many. 
She has seen the results of Covid and has no wish to be like the kids who have had it."
559,"8 MORE DEATHS                   

North Korea reports 8 more deaths, issues with medicine supply amid Covid outbreak: KCNA (state media). | via AFP

#COVID19
#NorthKorea
#DailyTribune https://t.co/6K7kOiFvYa"
560,"@FNTpepper @JGillRay @donweinland Population, death rate from Covid per million,
NZ: 5 million, 185
China: 1.439 billion, 4
India: 1.405 billion, 373
US: 334 million, 3068

Again, no country has better covid-19 pandemic measures than China considering its size and population."
561,"“North Korea is particularly vulnerable to the pandemic, owing to poor healthcare infrastructure &amp; widespread malnourishment.

The country has rejected nearly two million Covid vaccines promised by the Covax initiative, a program financed mostly by Western
https://t.co/ZAGRsUspLE"
562,@BBCWorld How many people died of covid in Britain?
563,"@IoloWilliams2 @AvantiWestCost The minute any capitalist business wanted a hand out during covid, capitalism doesn't work, when all your business were going to close without help, you no longer believed in capitalism. That was some real capitalism."
564,"@JohnFetterman How is that Covid vaccine treating you, you fat tattooed pos?  I guess not so well.  Stroke and blood clots.  Both Covid vaccine side effects.  Keep bragging about those safe and effective vaccines you fat brain dead retard."
565,"COVID pandemic exposed inequities involving age, race, political affiliation - ABC News https://t.co/i4tH2U4uDH"
566,@205_Strive @FedBadTNF @bigwillieisms Make excuses for keith lee having covid etc but yet Keith lee also makes videos of himself eating junk food.. makes logical sense
567,"I say a lot I wish I would have gotten to be a mom for even a month before COVID. I don’t even know what type of mom I would have been without a pandemic in the background. I always wanted to be carefree, laidback. I’d done so much research I was determined to keep up our busy"
568,"@mattgaetz Trump and Powell spend the covid pandemic carefully cushioning the rich on a pile of money, overseeing the fastest asset price inflation in history, now people start going out and spending again. Honestly what did you think was gonna happen?"
569,"Sentiment toward COVID-19 vaccines previews subsequent vaccination rates, Twitter study finds - https://t.co/L9tnmqTH9P https://t.co/XDrCClyVvP"
570,"Amid of COVID-19 epidemic and hovering seasonal rain, it seems a great time to stay home safe and sound.  In these special days, Buyie are wonderful choice for home stay.  We had prepared complementary gifts for shopping in Shixi website."
571,@RickKivari @Rumblebun @VestsCanada Ahhh really? From the ignorant “they didn’t die of covid they died of obesity” crowd? Bee please! 🤮📚🪕🪕🪕🪕🪕
572,"Instead, if you *really* want to compare you would need to separate out as many factors as possible, understand how they changed during the pandemic in each country (and why - was it covid policy? pre covid policy? chance?) 10/11"
573,@jeffgilchrist I am curious though where did the regular cold and flu is gone ???  It’s just weird that every body and everything is tested positive now days for COVID and no cold or regular flu exist anymore.
574,"@bluestein Kemp never even shut down the state's economy, and it shows. We have more deaths from COVID than states with more population than Georgia."
575,"@Dawgbot No but I have had long Covid issues since first getting it &amp; I am on an immunosuppressant. Also, we definitely have more than 200 cases in the US right now- I personally know 7 people who have it 😂 I think it should be up to each person if they want to risk catch it or not"
576,North Korea reports 15 more COVID-19 suspected deaths https://t.co/bJJdiaPPsA
577,"I have two black cars now. Didn’t prefer that color for either@ 

Limited selection of cars cause covid chip shortages,  Bidenomics, and makes waiting an expensive proposition. Prices will increase. Interest rates will rise. https://t.co/1TWC0HpG7z"
578,@FoxNews Got the a mad man out of the White House .  Deal with the economy. Got Covid under control. Put us back as the leader of the free world. Got the world to respect the US again
579,@CaptAmericaWife My friends mother was in hallways with patients that could have covid and infected others with heart conditions and other serious illness.
580,"@LemeritusPrime @Rosenlaw ""Noo not the covid shot!"" They say while in line for the like 100 other shots they have to get in the military... 😶‍🌫️"
581,@SCMPNews Obviously covid is far far faaaar away from this crowd and no need for Asia’s finest to fine anyone.
582,"@William_Munny92 @MichaelBator6 @PierrePoilievre @dckurek @jkenney Interesting numbers, showing that the jabs are not only ineffective but are obviously harmful.There is no vaccine for COVID-19."
583,@SlickestMack I guess cuz of Covid still
584,"Finally finished my #navellisweater! I got so much done when I was recovering from Covid, and then life resumed and I did very little knitting. https://t.co/wgfsdq0JCx"
585,Check out [KL PHARMACY] ALLtest saliva antigen test kit 1s Covid 19 Home Test Kit for RM2.99. Get it on Shopee now! https://t.co/Ro0txqZKGk https://t.co/DgMS5xl24G
586,"COVID positive governor of NY @GovKathyHochul, brings downstate variant to grieving upstate NY, unmasked speeches, hugging mourners, spreading debilitating illness to this vulnerable population. 1/n https://t.co/gnD1sNQNED"
587,@pgharris37 @NicholasTyrone The US are leading the support of Ukraine. You have the highest Covid death rate in Europe. Suggest you try some different media Pablo.
588,"@GOP And during trump's 278th round of golf, after promising if elected he'd never play, 1,223 innocent folks died of Covid, from tee off to putting out......and you didn't say shit.

Your point?"
589,just remembered ex-oomf was bragging about traveling nonstop the first 6 months of the year despite pretending to be “middle class down to earth leftist man” that also asks for money online and when i commented did covid magically just disappear or smth he unfollowed me LMFAO
590,"@johncardillo Covid was the first serious effort to soften the field. Expect more softening very soon. This baby formula, gas/grocery price thing is nothing, yet."
591,Good News. Covid 19 is evolving into milder strain.
592,"@albertlandis3 But I'm sick right now, not covid, food still tastes good and farts still stink, but I got a sinus infection from pollen I think. I have not been ill in 10 years. Are they spraying junk? I'm not taking any idiot shots."
593,"@NazPaulWA We were part owners of a gyro place downtown.  It was popular. Even after covid doordash,uber eats etc kept it very bz. We didn't work there but I started employees at 26. It had to close. Tents went up outside the door. Employees weren't safe, deliver couldn't enter. A shame"
594,"@CreighTakes 1 Doug 
2 Josh Dotlzer 
3 Kalkbrenner 
4 covid year
5 Mitch (only because of the insane range)
6 Ryan Sears 
7 Anthony Tolliver (went from pure garage to 10+ years in the NBA)
8 Kyrie Thomas 
9 Dana 
10 Arthur Kaluma 
11 so many glue guys gimme DJ
12 Doug"
595,"@BBCWorld Nonsense story, utter nonsense and are these stories that we were all locked in Covid camps lol. We had it good over here."
596,@kysjanah Praying for u. Covid sucks
597,"@BravoObsessed6 Rats carry COVID Lisa, so now she got bit AND COVID at your house.  You should clean once in a while 😂"
598,@CatInthehat002 @RobynRo41636434 God knows the truth and the unvaccinated have natural immunity after surviving COVID in 2 years being exposed to it and are healthy today!
599,"And many countries have COVID camps ready and legislated for... 

That was the final act for me, when COVID camps were legislated in Ireland in December 2021, I decided it was time I got out of Ireland. https://t.co/SiFLQVJpWC"
600,"@PattiLuPone if you're so afraid of covid then maybe you should rethink your profession  ....
Retirement maybe?"
601,"@TheKouk Low immigration causes higher wages in construction, increasing the cost of building or renovating property thus increasing house prices. I've seen it first hand doing a renovation in Covid years !! Also low immigration only seems to impact unit prices not the houses !!"
