,Tweets
436,"Meanwhile, from the aspect of learning during the pandemic, students reportedly felt learning that was not the same as the situation before the pandemic.

During the Covid-19 pandemic, 93% of students took distance learning. 25% of them participate in hybrid learning.

@Suharso_M"
437,Network health expert warns AGAINST COVID boosters https://t.co/jGXnSWT4Rf
438,North Korea reports 15 more suspected COVID-19 deaths https://t.co/hVTTgA4mSt
439,@riennedutout i heard coating your lungs in pot protects you from covid so i’m glad to see this
440,"@BeentjesCarl @theimmortal1234 @tonyfox05 @the_outrider @StuffNZPolitics @nzherald @NZNationalParty @actparty @NNPartyNZ I've had no shots (cancer survivor). Catching covid caused me 2 days in bed. Normal precautions adequate, all the rest, political bollocks."
441,My graduation experience was really not great. Ceremony was delayed by almost half a year &amp; I walked alone because of covid so I felt robbed. But I’m very happy to see so many ppl having great ceremonies &amp; supportive friends by their side. Congrats to them
442,@chrischirp And it depends upon how individual countries and their political leaders decide how their country will mitigate Covid or ‘not mitigate’ Covid as has happened in the UK. Abandoning all public health measures has a disaster out effect upon public and health services.
443,@PaulMeekPerth Obviously Covid doesn’t work over the weekends?
444,@AstralTX @letsgohawksgpg There are complex scientific arguments around the Covid issue and the response. But both the Republicans and the Dems have ended up in the same place. Sometimes there is no way to win and its damage limitation.
445,"The UK government has quietly released figures confirming that fully vaccinated people accounted for 92% of all ""Covid"" deaths in March.

Excited to get your next? 😈 https://t.co/JQfyyLklRM"
446,"@ArnieVT @DeanObeidallah @other95 Exactly. Like when Fox News changed their tune about covid real quick once their audience started dying and the science showed that almost everyone on the network was parroting lies. No one successfully sued them then, but they could have and Fox knew it."
447,"Simply an extraordinary opening line from @damiencave: “If the United States had the same Covid death rate as Australia, about 900,000 lives would have been saved.” https://t.co/P9jsGbm6rp"
448,"@jlibhart Don't get your news from a doomsday cult who says the cure for COVID is to renounce the government of China.

Yeah, you should see who publishes The Epoch Times."
449,it was covid btw lol https://t.co/9tH3CSrrFz
450,"In an article published ahead of his visit, the Prime Minister argued that the Protocol was ""restricting"" his ability to help with the province's post-Covid recovery and holding back economic growth."
451,"@NialFinegan @misguidedjenni @ptv_official Oh yeah, I had to do that, I actually had TB in my late teens before I moved here and had to do a few back and forths at specialists here to prove that the TB is no longer active. Still weary of Covid because of that experience earlier in life."
452,@BestGirlAutumn @jimmy_dore Not nearly as hard as the people who never want leave the pandemic. Who gain social media clout from it. You honestly believe jimmy dore is more invested in Covid than the Eric fingle-dings of the world?
453,@MartyNostrandMD @joepolitics4 @Sing1Out1Louise @thehill Oh you mean the election didn’t eliminate Covid? I thought it was going away after that. No? You just want it both ways?  Ya we see you.
454,"@JLB691212 Told my children when LNP told young ppl they could access $10,000 from their super to get through Covid I said NO,NO,NO whatever you do don’t touch your super."
455,@MaxMaaxMaaax Take a covid test maybe it’s covid again
456,i still have covid
457,Daily Confirmed Covid Cases per 1K Population by County For IL   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/BRmXFHTlGO
458,Does Sidney Crosby have COVID? https://t.co/LiNwzXfG9l
459,Update: We have covid. https://t.co/glMQugAR1C
460,I’m almost certain this is covid
461,"@EVLbyAssoc @WrestlingHumble You right. Black and Gold was the best wrestling show in the industry. AEW came out, they had better ratings and Vince as an idiot changed everything on it. NXT lose the war because of COVID and it was also related to the fact they were a developmental show, so every top guy left"
462,"@BravoObsessed6 Did I miss the joke, where does rat bites or covid become funny"
463,"@cjdcat I think that (1) you're dead right, and that (2) even so, eventually employers may have to respond to labor shortages by adjusting their expectations of current, Covid-afflicted employees -- in effect, accommodating them."
464,Haven’t heard about covid in awhile
465,@AnonOmu60763024 @SmirkingWombat Two years is more than enough time for a teenager on the internet 24/7 during COVID lockdown
466,“In the Time of COVID” #Watercolor #selfportrait #portrait #portraits #painting #Emotions #Color #contemporaryart https://t.co/sKqOPqOLmt
467,Singapore detects three COVID-19 cases infected with new BA.4 and BA.5 Omicron subvariants - CNA https://t.co/OFcQ1gp2dc
468,Other symptoms of Covid infection you might not know about: https://t.co/CjIuuqAmPx
469,@anikawriter Sending all the good vibes. Really desperately hoping to get through the next 2 weeks and my son's graduation without covid. So very strange that the virus is flying around but people acting like the pandemic is over.
470,"@JamesTate121 Old news.

True strength was in the library long before covid hit."
471,@nuclear94 I have a friend who has had Covid for 2 yrs. No smell.  No taste
472,"@ZekeEmanuel You should've realized this late '20/early '21 but thank you for speaking up at least now. Do NOT let the admin roll covid numbers into other ""resp"" viruses bc it is NOT just a resp virus.That will be used to hide bad outcomes. &amp; it's not necessary to do.*Good mask/Vent&amp;Filter"
473,@GovKathyHochul @POTUS Did you tell him how you went there with active #COVID and took your mask off indoors to talk to the cameras. Risking spreading #COVID19 to everyone in attendance trying to deal with this horrible tragedy. Did you also let him know about your lack of leadership enforcing masking.
474,Hitler colluding with Eric Trump. (with COVID-19).
475,@cRiTiXorg Can you please email us at sales@upspecgaming.com.  We have had some trouble with logistics in the last little while with the COVID outbreak in China.  We will make sure you get your order.  Sorry for the delay.
476,N Korean leader sends in military to help tackle COVID outbreak https://t.co/0qrrazcQBY
477,@McNarnia That’s been a manifestation of long COVID for me. Crazy fatigue to the point where I’m sleeping in until 10 on Saturdays and Sundays and napping for several hours after that. Not my normal sleeping patterns.
478,@EvaFoxU @elonmusk @teslaownersSV $enzc cure for covid and hiv
479,"@darakass I don’t just test for Covid, I also worry about the flu, all mosquitoes, gnats, &amp; flies, anything that can spread disease. People that breathe heavy, all pollutants, most chemicals that can harm my immune system. Oh and all animals, can’t trust em, everything really."
480,Clueless Joe: Someone Should Tell Biden That More Americans Died Of COVID Under His Administration https://t.co/NQvciixSg1
481,@MichelleBoudin Airline filter air 20x more than a mask. Why are you blaming airlines for Covid? You have no idea where those people got the virus from. Jesus! You really will fall for anything.🙄
482,"Philippine Capital to Stay Under Lowest Covid Alert Until May 31

https://t.co/TrgCgpQLY4 https://t.co/WpAc1B7HDF"
483,"@TonyMoonbeam What a hateful statement!! 😱 Hope you don’t get long Covid, or any other illness…although it might teach you some humanity and compassion. 🤷‍♀️"
484,@WilliamBHoenig Why do we need to quarantine for something with such minuscule chance of death? Shield the most vulnerable. Why hasn’t smoking been banned which kills 100’s of 1000’s more people? Covid is a vehicle to bring in one world governance.
485,Heard from a friend about a team at their job that last week all got COVID after they did karaoke together lol
486,"@staci_pumpz @Velvetpage @GovernorTomWolf I just had surgery and the hospital was empty . The nurses told me that they had more flu hospitalizations than Covid . Just like the flu shot is optional , so should the Covid vax be . BTW , I am vaxxed and boosted . So are my parents , who just had a nasty bout of Covid ."
