,Tweets
1560,@DaleRominger Better get that checked soon.  Could be allergy but maybe something more.  Glad it's not Covid - hope it's not worse.
1561,@fifi_0101 Someone I work with has this cold and recently had covid and reckons the cold is worse than his covid symptoms. Hope you feel better soon!
1562,"Bad news: I have COVID.

Worse News: I still have to work because I work from home.

There is no good news."
1563,"@Flutterbygrdn Thank you!  We had a hiccup last year, but this year, she’s a lot better!   My cousin postponed the wedding twice (Covid) so third time was it!"
1564,Is it possible to have covid without taking 5 tests and posting it on Facebook?
1565,@PapyrusBrigade Tale of 2 Cities earlier French revolution- with covid we’ll certainly get social unrest
1566,"@1251Madison @JuanSaaa @RepStefanik Soooo...ultra the guy who wanted sunshine injections for covid. I'm thinking of running on a ticket of ""unicorn steaks for all"". Can I count on your vote?"
1567,"@Elizabe58474310 Yep. When I have to go into the building (I can still telecommute quite a bit), I wear a 3M Aura, and was wearing Gerson N95s while I was in San Antonio last year - same thing, 8+ hours a day. Is it annoying? Sure. But it’s NOT that big a deal compared to getting COVID…"
1568,"@thehill Lol. It’s more about the truth, that you can get vaccinated triple boosted like Bill and still get Covid"
1569,"Landed myself at afterhours today because my post-covid shortness of breath has been joined by coughing up small bits of blood and heart-palpitations. I'm 23, fully vaxxed, and with no underlying conditions. It's not 'just a cold'"
1570,"So I am stuck in Canada because I tested positive for Covid with the faintest pink line.  So now I have to move my flight, take more time off work, can’t stream, etc etc.  Feels good dude"
1571,"@Mike_Fabricant @cherylemsm Whilst we are talking about how the UK compares to other countries.
I just want to remind you, that the UK had the highest Covid death rate in Europe (statista) 
&amp; the most Foodbanks in a European country, I think the @Conservatives unfit to govern.  They are the worst. https://t.co/XRsPK6e5PY"
1572,"@NileGardiner @GovRonDeSantis Whereas our dear old Boris’ conservatives make sure children go hungry, And have tens of thousands of excess deaths through COVID. Tens of millions were killed by right wingers and fascists. I’m a middle of the road type. I find extremes of right and left equally abhorrent."
1573,@TheAstuteGaloot Did you care when blacks beat and killed Asians during Covid? No? I didn't think so.
1574,"We’ll be back at @FoxandHounds818 for the away match against Newcastle tomorrow at noon.

That said, given the recent surge in Covid we ask anyone even remotely symptomatic to stay home. There is also the side patio and outdoors options for those trying to stay safe. #NEWARS"
1575,"Guy at work told me his wife had Covid, but he didn’t bother testing himself and his kids because “we were all asymptomatic and if we were positive, I wouldn’t have been able to send them to school”. 1/2"
1576,"@wopizza The Liberals need to be held accountable for the destruction like this they did, they closed more businesses than covid hurt people. Sad truth"
1577,North Korea's Kim Jong Un orders military to 'stabilise' drug supply amid COVID-19 outbreak https://t.co/UzUwfRivwT https://t.co/kfLMaxLPOe
1578,Hong Kong Is Tracing Covid In Sewage. Here’s Why https://t.co/ZgqStE2dGK
1579,"The phrase “romanticize your life” has emerged on social media as a call to action, rising in popularity during Covid. It asks us to appreciate what we have right in front of us and to live with intention, no matter how mundane our daily rituals are.  https://t.co/5oHI6xTpCW"
1580,@AntacsB @jk_rowling this was the person that assaulted her wearing a ski mask. when asked about their protest this group refused to speak and just silently stared at the person recording. this isn't a covid mask and the only reason he is wearing it is anonymity while he attacks a woman. https://t.co/Jk7qzxMHYG
1581,@ImjackCanada @katiemoonshoes @zentrad25019803 @A_A_ronWOOPIG78 None of those will protect you from COVID. https://t.co/x14rUjKv3F
1582,https://t.co/tcGhAg8plD Jessica Naz keeps Tottenham in third as WSL hit by Covid postponements https://t.co/1mYoZBvYnQ
1583,Check out this deal! Covid-19 Screening Test - ID: https://t.co/MDSDTUVmtB
1584,"@AboutIndia @redruby17 @Kon__K @PNSlipper Vaccines have nothing to do with magic.
Placebos work on the mind. 
Vaccines work on the body, via scientific principles.
You need to think this through a little better.
Covid denial is the magical thinking in all of this."
1585,N Korean leader sends in military to help tackle COVID outbreak | Coronavirus pa… https://t.co/RBbWyo0dIx
1586,"Seems I got covid.
Unexpected.
Owell lets be positive. I get a week off work xD..."
1587,"Well, looks like it wasn't just a bad cold...

#covid_19 #covidpositive https://t.co/fLSf4A9ttG"
1588,@fullygodwin I wish I would have thought of this before Covid. It’s nice to keep things fresh. We still eat at home a majority of the time. This will be nice during the summer.
1589,"So far this covid isolation between my hubby and I, we have slept 12+ hours each night (and still could sleep more), watched all the Lord of the Rings EEs, done our first grocery pick up ever, and are now drinking tea and watching Ozark and trying not to out-cough each other."
1590,Covid cases rising - Kim Jong-Un says North Korea is facing a 'great disaster' https://t.co/bk5Nm729UG
1591,I feel like I have covid + also last night was a mess so
1592,@Globallyblack Did you care when blacks beat and killed Asians during Covid? No? I didn't think so.
1593,"Covid-19 update: Decrease in new cases, recovery rate now 95,3% https://t.co/GVd2Pi3Qd2"
1594,"@CentristMadness @mattyglesias They fudged the numbers and reported anyone who died and also was infected as a Covid death. Why? To excuse the state of emergency and the suspension of the constitution in the name of “public health”. Literally a committee of public safety took over the country, run by Dems."
1595,A real kick in the balls for your kid to catch covid and get sick with vaccines supposedly being a month away...
1596,@Rosenlaw People have to follow rules everyday this is no Different Covid can be deadly just as guns!
1597,Covid is rampant and full credit to ABC Stephanie Ferrier for encouraging people to wear masks after reporting the dire situation! Why are we not getting this from the   govt and health ministers? Appalling!
1598,it's almost like the mast cells and serotonin like syndrome during acute Covid eats away at the BBB and causes leaky BBB and also CFS leak. I was dripping clear fluid for months.
1599,@ConorBurnsUK @TanglewoodSteve @RishiSunak You have nothing to say about the fact your conservitve council is suppressing reviews and information. Putting peoples lives at risk inviting people into vote to save there skin knowing they have covid  your silent on that. But fish and chips seems to be more important to you
1600,"Still in the not yet infected half. 😷😷😷

Around half the population will have been infected with Covid-19 - modeller https://t.co/z7GRgMj8m6"
1601,"@RonnyJacksonTX Where to start?
Russians in the Oval Office with no US press allowed
Constant lying and overstating/ understating
Saying mean things about me and my family
Wanting all of my state to die of COVID-19"
1602,@joyfulmoocher Did you care when blacks beat and killed Asians during Covid? No? I didn't think so.
1603,"in the past week or so i have gotten a uti that turned into a kidney infection, i broke my phone, and now i have covid 😭 like damn can i catch a fucking break"
1604,"The Kings had to play games that late due to COVID rescheduling, games that were lame-duck games for the Kings, playing against a team fighting for the Presidents’ Trophy. They lost the pair of games against the Avalanche by a combined 11-1 score, (2/4)"
1605,just got my results back from cvs and i still have covid 🫠 https://t.co/GyYVAVjzxo
1606,"@SecBlinken @NATO Despite Putin's aggression toward Ukraine, Nicaragua's corrupt dictator Ortega has given Putin and Cuba's Diaz-Canel millions$$ from IMF, BCIE, WorldBank, for purchase of COVID vaccines with no certification. Why is Putin, Diaz-Canel benefiting from US money laundered through IMF"
1607,Really amazing how media and polis all over death rates for Covid for 2 years with lockdowns etc and now up to 20 deaths a day and virtual silence.Saving lives is apparently  only important  sometimes
1608,"@CDCgov How long more we need an entry covid test? Isn’t it the time to remove it? Canada, UK and pretty much every other nation already did remove that! What is our goal here? Any study/data to suggest that is effective? Really curious! #entrytest #COVID19 #cdc"
1609,N Korean leader sends in military to help tackle COVID outbreak https://t.co/s8LYkskOjM
1610,@pulte I didn’t know either of my grandpas. My dad passed away during Covid. I have a math degree….I can follow whatever you throw my way. So hit me! 💙🙏🏼
1611,"omg, primeiro surto de Covid na turma its giving 2020 core slay pur period 😘😻💕😝😜💫🤪😼"
1612,@smallharddog1 Was Covid less severe after the vaccine?
1613,Daily Confirmed Covid Cases per 1K Population by County For DC   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/0Yu9RgjyTf
1614,@EthicalSkeptic I believe they knew what medications and protocols would help with covid 19 when it started based on past coronavirus outbreaks.
1615,0w0 Da watest COVID-19 case numbews awound da states and tewwitowies ʕʘ‿ʘʔ https://t.co/0ppPoK7skt
